"Date","BTC-USD","SOL-USD","BCH-USD","MATIC-USD","ALGO-USD","LINK-USD","ETH-USD","LTC-USD","ADA-USD","AVAX-USD"
"2022-08-08","23809.486328","42.170551","143.535538","0.92155","0.362338","8.6459","1775.516113","62.592129","0.536596","27.948954"
"2022-08-09","23164.318359","40.372623","134.740311","0.890508","0.345813","8.758239","1703.025024","59.259998","0.514052","27.420223"
"2022-08-10","23947.642578","42.365868","142.071899","0.937328","0.363977","9.055891","1851.742676","61.603851","0.537093","29.11731"
"2022-08-11","23957.529297","42.821789","142.974762","0.921404","0.361477","8.965302","1881.224121","61.904613","0.531258","28.555143"
"2022-08-12","24402.818359","45.334759","143.098221","0.933908","0.36537","9.333063","1957.24646","62.932228","0.540753","29.343828"
"2022-08-13","24424.068359","46.485348","144.310059","1.024847","0.368266","9.133019","1981.336548","63.753529","0.559813","29.108469"
"2022-08-14","24319.333984","44.916569","139.598679","1.000909","0.364301","8.774848","1936.802002","63.308758","0.570343","28.215635"
"2022-08-15","24136.972656","43.823223","137.515121","0.952035","0.358115","8.659611","1904.228149","60.825516","0.551171","27.92951"
"2022-08-16","23883.291016","43.158806","136.571838","0.935796","0.353048","8.466907","1878.139404","61.342339","0.557915","27.162704"
"2022-08-17","23335.998047","40.403053","133.749161","0.883179","0.339597","8.049441","1832.999634","60.374157","0.537038","25.486738"
"2022-08-18","23212.738281","39.545231","129.262726","0.859652","0.333179","7.673118","1847.007813","60.045689","0.512633","24.257698"
"2022-08-19","20877.552734","35.890259","114.595329","0.772135","0.303274","6.907883","1612.987305","54.031628","0.45098","22.487879"
"2022-08-20","21166.060547","35.269733","114.680069","0.786888","0.300486","6.905581","1577.003784","54.187553","0.451388","22.302879"
"2022-08-21","21534.121094","36.533199","119.310364","0.820216","0.306784","7.087409","1619.31897","55.492027","0.463546","22.97731"
"2022-08-22","21398.908203","35.47438","122.85778","0.810341","0.30303","7.034696","1622.505859","57.255676","0.461446","22.581425"
"2022-08-23","21528.087891","35.646252","133.494919","0.831794","0.307729","7.244896","1662.769897","57.079433","0.465207","23.524401"
"2022-08-24","21395.019531","34.957916","131.212296","0.813591","0.302357","7.135586","1657.059204","56.478168","0.458109","23.024132"
"2022-08-25","21600.904297","35.316463","130.680695","0.818728","0.307252","7.133749","1696.457031","56.792576","0.464999","23.020317"
"2022-08-26","20260.019531","31.726362","116.286339","0.763723","0.282159","6.486523","1507.782837","52.74445","0.430863","20.59803"
"2022-08-27","20041.738281","31.542433","115.351234","0.805348","0.28917","6.537517","1491.39502","53.05024","0.449703","20.077759"
"2022-08-28","19616.814453","30.392286","113.468826","0.784251","0.282036","6.2637","1430.547363","53.612019","0.430049","18.430382"
"2022-08-29","20297.994141","32.465298","119.613777","0.817403","0.298179","6.703226","1553.037354","55.771893","0.450703","19.349014"
"2022-08-30","19796.808594","31.412056","114.654579","0.814536","0.291311","6.557107","1523.838867","53.056812","0.452169","19.345507"
"2022-08-31","20049.763672","31.472956","115.342407","0.831821","0.288562","6.630673","1553.684937","53.856663","0.446665","19.12834"
"2022-09-01","20127.140625","31.585678","116.707718","0.885431","0.293296","6.895674","1586.176758","57.527969","0.457481","19.306751"
"2022-09-02","19969.771484","31.22793","116.36718","0.871968","0.30166","6.923277","1577.220459","61.040997","0.454559","18.860632"
"2022-09-03","19832.087891","31.109484","117.704323","0.889275","0.302723","6.840007","1556.872681","60.134804","0.480387","18.875084"
"2022-09-04","19986.712891","32.106956","118.137352","0.89423","0.312302","7.145919","1577.641602","60.900894","0.503084","19.005001"
