"Date","UNTR.JK","INDF.JK","INKP.JK","BRPT.JK","ADRO.JK","INCO.JK","SMGR.JK","BNLI.JK","CPIN.JK","MDKA.JK","BMRI.JK","MYOR.JK","TBIG.JK","GGRM.JK","TPIA.JK","ICBP.JK","BYAN.JK","BBNI.JK","AMRT.JK","ASII.JK","EMTK.JK","HMSP.JK","TOWR.JK","MEGA.JK","BBRI.JK","DNET.JK","TLKM.JK","BBCA.JK","UNVR.JK","ISAT.JK"
"2020-10-22",-15.1340996168582,-4.62046204620462,-21.5932914046122,97.6987365092802,-17.7304964539007,15.3424657534247,-28.6806883365201,150,-27.710843373494,184.375,-29.6774193548387,-6.6147859922179,56.3829787234042,-51.6908212560386,38.0530973451327,-7.6555023923445,-30.939226519337,-47.4594594594595,-17.6829268292683,-35.9756097560976,-8.57142857142857,-62.8647214854111,35.1351351351351,47.9381443298969,-12.4668435013263,-1.52439024390244,-32.5,3.57142857142857,-19.9796126401631,-14.2857142857143
"2020-10-23",-17.5751879699248,-7.51633986928105,-26.7068273092369,91.9087119959494,-17.0289855072464,17.9271708683473,-27.3603082851638,123.711340206186,-25.9259259259259,190.625,-25.752508361204,-4.70588235294118,56.7796610169492,-50.030525030525,41.0714285714286,-7.15990453460621,-30.939226519337,-46.4088397790055,-16.6666666666667,-33.9449541284404,-13.7142857142857,-61.6,35.1351351351351,46.3917525773196,-12.7320954907162,-1.52439024390244,-32.9081632653061,4.90909090909091,-19.050051072523,-30.7432432432432
"2020-10-26",-17.7861873226112,-9.87261146496815,-31.1068702290076,90.5737704479483,-17.921146953405,13.4615384615385,-27.2727272727273,104.878048780488,-27.3006134969325,184.16149068323,-21.6949152542373,-8.46153846153846,52.1298174442191,-52.1559362079149,48.8372093023256,-9.06976744186047,-31.3186813186813,-46.7032967032967,-16.1490683229814,-35.9050445103858,-11.1428571428571,-61.7567567567568,30.0653594771242,46.3917525773196,-11.6402116402116,3.04878048780488,-31.701030927835,5.72727272727273,-19.7247706422018,-25.1851851851852
"2020-10-27",-20.0567644276254,-10.828025477707,-30.3435114503817,84.4262309925175,-19.3548387096774,11.2637362637363,-27.4621212121212,100,-28.2208588957055,184.16149068323,-21.6949152542373,-10,52.1298174442191,-51.5948021264028,48.8372093023256,-10.2325581395349,-31.5934065934066,-47.9120879120879,-15.527950310559,-35.6083086053413,-8.57142857142857,-61.7567567567568,29.4117647058824,46.3917525773196,-11.1111111111111,6.40243902439024,-32.4742268041237,5.27272727272727,-20.2344546381244,-25.5555555555556
"2020-11-02",-21.6475095785441,-9.64630225080386,-28.2051282051282,75.7812578070873,-17.8181818181818,12.962962962963,-28.2907662082515,90.1345291479821,-24.5954692556634,165.042979942693,-21.3815789473684,-9.33852140077821,49.2914979757085,-51.1746987951807,38.2608695652174,-9.30232558139535,-34.7593582887701,-49.6216216216216,-14.2857142857143,-36.094674556213,5.74712643678161,-62.8306878306878,22.2222222222222,46.9979296066253,-13.7755102040816,7.03363914373089,-33.8501291989664,3.28305235137533,-23.75,-31.1643835616438
"2020-11-03",-19.9233716475096,-9.96784565916399,-26.8244575936884,76.7578141177296,-16.7272727272727,11.9047619047619,-29.8624754420432,90.1345291479821,-22.9773462783171,168.624641833811,-21.0526315789474,-8.56031128404669,47.7732793522267,-50.8132530120482,38.2608695652174,-9.53488372093023,-34.7593582887701,-49.5135135135135,-14.2857142857143,-34.9112426035503,10.3448275862069,-62.4338624338624,21.6049382716049,46.9979296066253,-13.7755102040816,5.5045871559633,-33.3333333333333,4.52528837622005,-21.75,-31.1643835616438
"2020-11-04",-21.5238095238095,-8.55263157894737,-28.8,70.2334681500331,-18.3823529411765,7.3490813648294,-25.5102040816327,79.8245614035088,-26.4150943396226,162.71186440678,-22.4489795918367,-12.0754716981132,54.5553145336226,-49.9074074074074,38.2608695652174,-8.21596244131455,-33.5897435897436,-49.3698630136986,-14.6341463414634,-34.1463414634146,11.4942528735632,-62.027027027027,22.360248447205,46.9979296066253,-15.6410256410256,5.5045871559633,-31.7460317460317,5.81818181818182,-20.2453987730061,-35.6451612903226
"2020-11-05",-20.4761904761905,-6.25,-26.4,79.9610924676903,-16.1764705882353,12.0734908136483,-18.7755102040816,85.0877192982456,-21.3836477987421,174.011299435028,-18.7074829931973,-9.43396226415094,62.1475054229935,-49.1358024691358,40,-7.04225352112676,-30.7692307692308,-47.0684931506849,-12.1951219512195,-32.9268292682927,9.19540229885057,-61.4864864864865,22.9813664596273,46.9979296066253,-10.5128205128205,5.5045871559633,-26.7195767195767,11.8181818181818,-19.2229038854806,-31.6129032258064
"2020-11-06",-20.9981167608286,-6.20915032679739,-25.9541984732824,81.2015445683988,-16.4835164835165,7.28643216080402,-19.7674418604651,88.4955752212389,-20,172.535211267606,-19.0635451505017,-9.43396226415094,58.0882352941177,-48.7116564417178,42.3580786026201,-6.83962264150943,-27.807486631016,-45.4945054945055,-12.2699386503067,-29.1793313069909,10.3448275862069,-61.1559139784946,21.9512195121951,46.9979296066253,-9.18367346938776,5.5045871559633,-26.6839378238342,13.8211382113821,-19.047619047619,-35.1515151515151
"2020-11-09",-18.8532555879495,-6.49350649350649,-23.6686390532544,86.0000036071242,-13.4099616858238,21.6577540106952,-18.2,95.4954954954955,-16.3398692810458,179.119318181818,-18.8118811881188,-9.77443609022556,64.3167028199566,-48.8257107540173,46.9026548672566,-8.0188679245283,-28.042328042328,-43.1754874651811,-12.1951219512195,-31.2883435582822,10.3448275862069,-61.8666666666667,21.8934911242604,43.8923395445135,-5.1413881748072,8.25688073394496,-25.1948051948052,13.8586956521739,-20.2207727044656,-39.0173410404624
"2020-11-10",-19.7278911564626,-7.14285714285714,-24.4575936883629,94.0000015746021,-12.6436781609195,20.855614973262,-15.2,100,-12.7450980392157,162.784090909091,-15.8415841584158,-9.77443609022556,55.0976138828633,-47.5896168108776,47.3451327433628,-8.72641509433962,-27.2486772486773,-40.6685236768802,-9.75609756097561,-29.4478527607362,11.4942528735632,-59.8666666666667,18.9349112426036,51.656314699793,2.82776349614396,7.95107033639144,-25.7142857142857,17.3913043478261,-21.726041144004,-39.5953757225434
"2020-11-11",-15.4679802955665,-9.03225806451613,-24.4,95.9183683089064,-4.36507936507936,23.8227146814404,-10.2204408817635,104.484304932735,-9.45945945945946,159.206798866856,-16.3934426229508,-9.32835820895522,45.1271186440678,-47.8703703703704,50,-8.57142857142857,-26.984126984127,-39.5027624309392,-10.9756097560976,-25,7.18390804597701,-61.3513513513513,17.3652694610778,51.656314699793,6.45994832041344,7.38461538461539,-21.6284987277354,19.01728844404,-20.7161125319693,-38.0681818181818
"2020-11-12",-15.0050352467271,-5.59210526315789,-25.7028112449799,87.9921205293946,-7.84313725490196,23.1843575418994,-7.92682926829268,112.206572769953,-8.44594594594595,166.176470588235,-16.8350168350168,-9.05660377358491,48.8095238095238,-48.6536675951718,56.0185185185185,-6.45933014354067,-23.6111111111111,-39.6067415730337,-13.4146341463415,-21.5686274509804,6.32183908045977,-61.8351063829787,22.9813664596273,49.0683229813665,2.5974025974026,6.42201834862385,-20.4188481675393,17.5824175824176,-20.5702647657841,-34.0490797546012
"2020-11-13",-16.3366336633663,-6.57894736842105,-25.5445544554455,79.8076912492603,-7.53968253968254,19.672131147541,-11.6370808678501,115.238095238095,-10.738255033557,160.775862068966,-13.7931034482759,-7.66283524904215,48.7964989059081,-49.5610051468362,50.6726457399103,-6.95443645083933,-23.2804232804233,-34.6820809248555,-12.1212121212121,-23.1270358306189,3.44827586206897,-61.1559139784946,23.6024844720497,49.5859213250518,5.54089709762533,5.8282208588957,-21.1081794195251,17.8966789667897,-21.3197969543147,-31.25
"2020-11-16",-15.0849150849151,-3.7037037037037,-19.1304347826087,66.9642873570154,-2.04918032786885,28.5714285714286,-8.93970893970894,79.3650793650794,-9.36454849498328,165.714285714286,-13.588850174216,-7.30769230769231,46.1038961038961,-50.3427719821162,52.2522522522522,-6.47482014388489,-22.4598930481283,-35.3276353276353,-15.1162790697674,-22.0394736842105,6.21468926553672,-60.9459459459459,20.3592814371257,48.0331262939959,5.03978779840849,2.76073619631902,-18.9973614775726,20.8955223880597,-19.53125,-40
"2020-11-17",-15.8841158841159,-2.02020202020202,-19.1304347826087,66.0714358660448,-3.27868852459016,30.8571428571429,-8.73180873180873,79.3650793650794,-10.3678929765886,169.285714285714,-12.8919860627178,-6.92307692307692,50.974025974026,-49.4187779433681,54.5045045045045,-1.67865707434053,-23.5294117647059,-34.4729344729345,-16.2790697674419,-23.6842105263158,-1.12994350282486,-59.4594594594595,20.9580838323353,48.0331262939959,5.03978779840849,2.76073619631902,-15.0395778364116,22.2014925373134,-19.0104166666667,-39.7297297297297
"2020-11-18",-19.6940726577438,-3.60655737704918,-24.4210526315789,63.8225297510182,-4.41767068273092,27.9452054794521,-10.8,85.2459016393443,-14.1447368421053,169.067796610169,-12.7147766323024,-4.9618320610687,53.0837004405286,-49.5588235294118,58.9041095890411,-2.60663507109005,-21.3903743315508,-36.2116991643454,-15.2941176470588,-26.6666666666667,-7.34463276836158,-61.0236220472441,23.2142857142857,48.0331262939959,5.20833333333333,2.14723926380368,-18.4615384615385,19.8905109489051,-21.092564491654,-40.5405405405405
"2020-11-19",-17.4664107485605,-3,-25.5765199161426,67.8321674908669,-4.24710424710425,27.445652173913,-10.6212424849699,82.9268292682927,-13.2203389830508,171.489971346705,-12.1527777777778,-4.94296577946768,58.1291759465479,-47.1470588235294,62.1495327102804,-1.19331742243437,-22.6315789473684,-35.2112676056338,-15.3846153846154,-26.3665594855305,-4.82954545454545,-58.9473684210526,26.0606060606061,48.0331262939959,3.32480818414322,2.76073619631902,-19.1326530612245,22.9553903345725,-21.1460446247464,-39.1666666666667
"2020-11-20",-18.0769230769231,-3.66666666666667,-27.3469387755102,66.9580364742074,-9.66542750929368,21.9251336898396,-12.015503875969,94.7826086956522,-14.5214521452145,164.164305949009,-11.2676056338028,-6.41509433962264,59.706546275395,-47.2819593787336,63.5514018691589,-3.80952380952381,-22.6315789473684,-35.6940509915014,-16.0714285714286,-26.3665594855305,-5.11363636363636,-59.7625329815303,24.8484848484848,49.0683229813665,3.34190231362468,2.13414634146341,-16.7958656330749,20,-22.7886056971514,-38.8888888888889
"2020-11-23",-20.9302325581395,-4.59016393442623,-26.8993839835729,74.1666667824298,-8.51063829787234,23.936170212766,-3.77733598409543,114.218009478673,-10.1045296167247,164.005602240896,-9.85915492957746,-6.06060606060606,72.0238095238095,-46.0409660654234,58.1081081081081,-1.92307692307692,-22.6315789473684,-32.378223495702,-14.9700598802395,-23.9344262295082,-1.76470588235294,-59.4414893617021,32.0987654320988,48.0331262939959,4.61538461538462,1.21212121212121,-13.5416666666667,20.2185792349727,-20.959595959596,-33.5276967930029
"2020-11-24",-19.7674418604651,-4.91803278688525,-25.0513347022587,80.8333321882543,-7.80141843971631,22.8723404255319,-6.75944333996024,111.374407582938,-8.01393728222996,156.302521008403,-9.50704225352113,-6.06060606060606,73.8095238095238,-45.3378171812901,59.9099099099099,-2.64423076923077,-23.6842105263158,-31.8051575931232,-14.9700598802395,-23.9344262295082,1.17647058823529,-58.2446808510638,29.0123456790123,48.5507246376812,7.69230769230769,1.21212121212121,-12.7604166666667,19.5810564663024,-20.7070707070707,-32.3615160349854
"2020-11-25",-11.1009174311927,-5.92105263157895,-26.0780287474333,78.2178227666019,-7.47330960854092,19.7916666666667,-8.10810810810811,131.958762886598,-10.1398601398601,158.547008547009,-10,-6.08365019011407,67.6470588235294,-47,58.1497797356828,-2.4390243902439,-23.6842105263158,-31.25,-13.4146341463415,-27.4509803921569,1.17647058823529,-58.5333333333333,30.625,48.0331262939959,9.09090909090909,0.609756097560976,-16.1125319693095,16.7577413479053,-20.8909370199693,-32.3529411764706
"2020-11-26",-11.8705035971223,-4.93421052631579,-22.8215767634855,89.7993265999463,0.740740740740741,20.2597402597403,-7.73694390715667,123.645320197044,-7.98611111111111,168.465909090909,-7.56013745704467,-8.51851851851852,65.6976744186046,-47.4556213017751,60.6060606060606,-2.64423076923077,-23.4042553191489,-28.8135593220339,-13.4146341463415,-25.6578947368421,-0.290697674418605,-58.179419525066,36.0759493670886,45.9627329192547,8.88324873096447,0.914634146341463,-11.704834605598,16.6516651665167,-22.4612306153077,-26.031746031746
"2020-11-27",-10.4166666666667,-2.34113712374582,-20.8067940552017,87.0805407083382,1.09090909090909,24.1379310344828,-5.35714285714286,119.230769230769,-14.4736842105263,176.760563380282,-7.63888888888889,-6.43939393939394,75.990675990676,-48.8163972286374,60.1731601731602,1.67865707434053,-18.3135704874835,-28.2485875706215,-13.855421686747,-26.9736842105263,1.78041543026706,-58.1151832460733,46.1038961038961,48.5507246376812,10.3359173126615,3.04878048780488,-11.5089514066496,14.7349505840072,-20.9183673469388,-27.6923076923077
"2020-11-30",-13.2075471698113,-2.73972602739726,-22.3713646532438,75.000015272369,6.10687022900763,18.8144329896907,-9.12621359223301,109.649122807018,-14.7368421052632,174.787535410765,-11.8466898954704,-9.84848484848485,75.9259259259259,-53.9384028345598,62.4454148471616,-3.88349514563107,-17.5531914893617,-33.1476323119777,-13.9393939393939,-26.643598615917,-0.892857142857143,-61.0969387755102,37.7358490566038,44.9275362318841,5.68475452196382,4.8780487804878,-17.3913043478261,12.0036101083032,-21.2538226299694,-33.7349397590361
"2020-12-01",-8.77358490566038,-2.73972602739726,-16.5548098434004,80.8333321882543,6.10687022900763,19.8453608247423,-6.79611650485437,114.035087719298,-11.2280701754386,163.456090651558,-9.05923344947735,-7.57575757575758,81.4814814814815,-53.1207413464159,65.938864628821,-1.94174757281553,-17.5531914893617,-30.3621169916435,-13.9393939393939,-23.1833910034602,0.892857142857143,-60.0765306122449,32.7044025157233,44.9275362318841,9.56072351421188,3.96341463414634,-17.1355498721228,15.4332129963899,-21.5086646279307,-32.8313253012048
"2020-12-02",-1.88679245283019,-2.05479452054794,-15.6599552572707,86.6666693557194,6.10687022900763,26.0309278350515,-7.18446601941748,117.543859649123,-9.47368421052632,177.620396600567,-7.31707317073171,-6.06060606060606,82.0987654320988,-51.45816298719,68.9956331877729,-1.21359223300971,-17.5531914893617,-29.2479108635098,-13.3333333333333,-20.7612456747405,1.78571428571429,-57.780612244898,32.7044025157233,44.9275362318841,11.1111111111111,3.96341463414634,-14.8337595907928,16.4259927797834,-22.0183486238532,-24.3975903614458
"2020-12-03",-1.50943396226415,-3.42465753424658,-16.331096196868,87.4999974267104,4.9618320610687,28.0927835051546,-6.79611650485437,116.666666666667,-11.2280701754386,182.57790368272,-8.36236933797909,-6.06060606060606,89.5061728395062,-51.7579721995094,70.3056768558952,-2.66990291262136,-15.6914893617021,-29.2479108635098,-13.9393939393939,-22.1453287197232,1.19047619047619,-57.5255102040816,33.3333333333333,44.9275362318841,13.6950904392765,3.96341463414634,-15.6010230179028,16.6064981949458,-23.0377166156983,-25.3012048192771
"2020-12-04",-3.63636363636364,-4.74576271186441,-15.3333333333333,89.8305106006986,1.77304964539007,28.4237726098191,-9.49612403100775,132.075471698113,-11.4583333333333,184.900284900285,-7.04225352112676,-4.18250950570342,96.029776674938,-53.3898305084746,70.3056768558952,-3.86473429951691,-16.2234042553191,-29.0502793296089,-15.8823529411765,-20.2797202797203,5.98802395209581,-57.6030927835051,31.875,44.9275362318841,10.8247422680412,4.28134556574923,-15.5844155844156,15.4471544715447,-22.4489795918367,-18.8679245283019
"2020-12-07",1.40977443609023,-1.38888888888889,-1.16550116550117,98.0519446655532,9.19117647058824,31.1053984575836,-7.48031496062992,123.744292237443,-12.5,190,-5.30035335689046,-4.15094339622642,104.545454545455,-50.570652173913,71.4912280701754,-2.92682926829268,-16.2234042553191,-24.4318181818182,-15.7303370786517,-20.1365187713311,11.4457831325301,-55.6728232189974,35.2564102564103,16.6666666666667,12.8205128205128,2.44648318042813,-12.8272251308901,18.7613843351548,-21.5235173824131,-12.7868852459016
"2020-12-08",2.58620689655172,-3.44827586206897,-0.704225352112676,99.8355192378201,11.1510791366906,37.6712328767123,-7.21442885771543,134.741784037559,-9.21985815602837,192.507204610951,-3.26086956521739,-4.18250950570342,103.896103896104,-47.1111111111111,74.3362831858407,-4.39024390243902,-15.9574468085106,-23.342939481268,-17.7777777777778,-20.2797202797203,19.1044776119403,-52.3872679045093,33.3333333333333,7.69230769230769,14.2857142857143,0,-11.7647058823529,19.3014705882353,-20.7380457380457,-6.71378091872792
"2020-12-10",-0.28735632183908,-3.79310344827586,3.9906103286385,96.5460463674877,11.1510791366906,37.6712328767123,-6.2124248496994,136.619718309859,-10.6382978723404,179.538904899135,-1.44927536231884,-4.94296577946768,105.844155844156,-50.8055555555556,76.1061946902655,-2.92682926829268,-15.9574468085106,-23.9193083573487,-18.8888888888889,-18.5314685314685,32.5373134328358,-55.7029177718833,29.4871794871795,7.69230769230769,12.4675324675325,-0.920245398773006,-12.8342245989305,20.8639705882353,-21.5176715176715,-9.54063604240283
"2020-12-11",-2.78810408921933,-3.14685314685315,3.6319612590799,104.31893782364,5.86206896551724,45.1388888888889,-9.28853754940712,146.445497630332,-10.9929078014184,176.428571428571,-1.09489051094891,-2.29885057471264,97.4358974358974,-54.9441569054754,81.3636363636364,-4.61165048543689,-11.9444444444444,-24.207492795389,-20.2185792349727,-21.4532871972318,37.3134328358209,-58.6436170212766,26.875,20,10.880829015544,3.98773006134969,-13.6842105263158,22.3433242506812,-22.216441207076,-3.6101083032491
"2020-12-14",4.88038277511962,-1.05633802816901,15.2406417112299,97.6190432583604,7.53424657534247,46.9359331476323,-6.79611650485437,138.738738738739,-12,185.190615835777,-2.53623188405797,2.29007633587786,99.7354497354497,-52.8281164195497,72.5663716814159,-5.30120481927711,-14.3243243243243,-25.4957507082153,-18.4357541899441,-21.1805555555556,56.5625,-57.1240105540897,19.8795180722892,19.5020746887967,11.4583333333333,4.29447852760736,-11.2299465240642,24.4525547445255,-24.4712990936556,22.8782287822878
"2020-12-15",0.377714825306893,-2.8169014084507,9.64467005076142,89.393933056532,6.62020905923345,43.8356164383562,-5.22243713733075,160.487804878049,-14.6031746031746,198.507462686567,-5.63380281690141,2.67175572519084,99.1978609625668,-54.7413793103448,67.4008810572687,-6.95443645083933,-20,-28.3746556473829,-19.672131147541,-18.7713310580205,53.125,-58.5714285714286,22.0858895705521,19.5020746887967,8.35443037974684,2.76073619631902,-8,22.5631768953069,-24.9497991967871,23.7226277372263
"2020-12-16",2.64400377714825,-2.8169014084507,9.89847715736041,90.9090934541974,8.36236933797909,50.6849315068493,-2.51450676982592,162.439024390244,-11.1111111111111,216.417910447761,-4.57746478873239,2.29007633587786,98.5294117647059,-54.5258620689655,66.5198237885462,-6.23501199040767,-20.5405405405405,-26.4462809917355,-19.672131147541,-16.382252559727,75,-58.4415584415584,21.4723926380368,16.1825726141079,9.36708860759494,1.22699386503067,-3.73333333333333,25.4512635379061,-24.6987951807229,54.3795620437956
"2020-12-17",2.45514636449481,-3.52112676056338,5.58375634517767,90.9090934541974,3.83275261324042,47.945205479452,0,155.609756097561,-13.015873015873,213.432835820896,-3.16901408450704,1.90839694656489,100.534759358289,-54.5797413793103,60.352422907489,-6.71462829736211,-19.4594594594595,-26.4462809917355,-20.7650273224044,-15.358361774744,71.875,-58.7012987012987,20.2453987730061,16.1825726141079,9.62025316455696,0.613496932515337,-5.6,25.1805054151625,-25.4518072289157,43.7956204379562
"2020-12-18",-0.745573159366263,-5.20833333333333,3.2258064516129,88.2530096347858,3.4965034965035,52.2662889518414,-5.28301886792453,168.686868686869,-14.8387096774194,223.699421965318,-5.63380281690141,4.18250950570342,101.219512195122,-54.0710382513661,61.3333333333333,-6.50602409638554,-23.753280839895,-28.8770053475936,-18.8888888888889,-15.358361774744,77.5,-58.7926509186352,22.360248447205,16.6666666666667,7,5.8282208588957,-8.1151832460733,22.5225225225225,-23.2323232323232,56.701030927835
"2020-12-21",2.07581227436823,-2.75862068965517,2.94117647058824,84.0579662961166,9.50704225352113,50,-7.91896869244936,188.770053475936,-10.2893890675241,301.449275362319,-10.3678929765886,6.53846153846154,109.615384615385,-52.116704805492,61.3333333333333,-5.78313253012048,-23.753280839895,-30.7086614173228,-15.3409090909091,-15.1724137931034,82.1316614420063,-59.3085106382979,26.25,17.0833333333333,5.51378446115288,2.14723926380368,-7.12401055408971,24.7488584474886,-22.3127865511971,91.6376306620209
"2020-12-22",-5.36672629695885,-6.50684931506849,2.27272727272727,75.8720969731087,3.886925795053,42.8571428571429,-8.79120879120879,242.245989304813,-14.1935483870968,277.906976744186,-14.0939597315436,7.36434108527132,91.1057692307692,-51.094674556213,63.1111111111111,-7.02179176755448,-18.6351706036745,-34.375,-16.5714285714286,-15.916955017301,71.1598746081505,-60,21.25,17.9916317991632,1.97530864197531,4.04984423676012,-11.5789473684211,22.4247948951686,-23.9572736520855,85.5123674911661
"2020-12-23",-6.70840787119857,-6.84931506849315,7.07070707070707,78.0523335127119,5.30035335689046,42.156862745098,-9.52380952380952,244.385026737968,-14.8387096774194,269.186046511628,-14.7651006711409,10.077519379845,107.932692307692,-51.3905325443787,62.6666666666667,-7.74818401937046,-18.6351706036745,-34.8958333333333,-12.5714285714286,-16.9550173010381,70.5329153605016,-60.3947368421053,20.625,16.7364016736402,2.71604938271605,5.60747663551402,-12.6315789473684,22.6071103008204,-24.4659206510682,99.6466431095406
"2020-12-28",-0.277777777777778,5.32319391634981,17.9144385026738,68.9944099065926,12.3134328358209,60.1796407185629,-8.72727272727273,225.388601036269,-6.22837370242214,280.177514792899,-11.5254237288136,13.2295719844358,114.646464646465,-51.2622512622513,68.1614349775785,2.15633423180593,-24.5430809399478,-31.5649867374005,-4.44444444444444,-14.4366197183099,72.4025974025974,-60.1851851851852,25.3246753246753,18.1434599156118,4.42260442260442,1.52905198776758,-11.5979381443299,23.9488117001828,-24.2886178861789,118.992248062015
"2020-12-29",-1.85185185185185,6.22568093385214,23.0547550432277,60.1123610354521,11.1940298507463,53.3923303834808,-9.36936936936937,219.791666666667,3.52941176470588,268.731563421829,-14.0468227424749,13.2295719844358,112.082262210797,-50.6310096153846,68.4684684684685,-0.268096514745308,-23.6772486772487,-32.9787234042553,-6.66666666666667,-17.1232876712329,68.8311688311688,-60.0263852242744,24.203821656051,18.1434599156118,1.70316301703163,2.74390243902439,-13.6363636363636,22.7767695099819,-25.3048780487805,110.159362549801
"2020-12-30",-1.48148148148148,6.6147859922179,20.1729106628242,54.4943845786385,6.71641791044776,50.4424778761062,-10.4504504504505,214.583333333333,2.35294117647059,258.407079646018,-15.3846153846154,5.44747081712062,109.511568123393,-50.7211538461538,63.5135135135135,2.68096514745308,-18.1216931216931,-34.3085106382979,-11.1111111111111,-17.4657534246575,81.8181818181818,-60.2902374670185,22.2929936305732,21.5189873417722,1.45985401459854,6.70731707317073,-16.4141414141414,22.8675136116152,-25.3048780487805,101.195219123506
"2021-01-04",0.566037735849057,6.640625,40.3225806451613,55.0279332159347,14.1176470588235,58.9595375722543,-12.9757785467128,231.491712707182,4.8582995951417,280.882352941176,-15.3094462540717,14.7410358565737,112.252475247525,-49.3201483312732,65.7777777777778,5.80110497237569,-18.5526315789474,-34.2783505154639,-12.568306010929,-17.5496688741722,92.5,-59.8143236074271,26.797385620915,21.7391304347826,2.13270142180095,6.19195046439629,-13.3995037220844,23.3754512635379,-23.6855538540071,140.663900414938
"2021-01-05",-0.28436018957346,5.38461538461539,33.8414634146341,62.9213491228181,13.0952380952381,66.1849710982659,-8.65561694290976,221.081081081081,1.96850393700787,303.846153846154,-14.9006622516556,14.7410358565737,109.273182957393,-48.547062539482,68.609865470852,4.13223140495868,-18.5526315789474,-33.1619537275064,-14.207650273224,-19.281045751634,90.3125,-59.6256684491979,24.5161290322581,22.2707423580786,0,5.90062111801242,-14.5320197044335,28.2097649186257,-24.397744746284,112.786259541985
"2021-01-06",-2.18009478672986,3.84615384615385,31.7073170731707,60.1123610354521,9.12698412698413,67.6300578034682,-11.4180478821363,213.513513513514,1.18110236220472,292.011834319527,-14.9006622516556,12.7490039840637,102.380952380952,-49.0208464939987,71.7488789237668,3.85674931129477,-18.5526315789474,-34.1902313624679,-14.7540983606557,-19.6078431372549,90.3125,-60.427807486631,24.5161290322581,22.2707423580786,-1.63934426229508,5.59006211180124,-16.9950738916256,25.5877034358047,-26.1916965658637,108.015267175573
"2021-01-07",1.61137440758294,4.23076923076923,39.3292682926829,58.7078755247381,11.5079365079365,90.0289017341041,-9.39226519337017,221.081081081081,1.18110236220472,290.532544378698,-14.2384105960265,13.1474103585657,103.007518796992,-49.0208464939987,77.5784753363229,4.6831955922865,-18.5526315789474,-33.9331619537275,-16.3934426229508,-20.5882352941176,95,-60.427807486631,23.8709677419355,29.2576419213974,0.234192037470726,4.03726708074534,-16.5024630541872,25.9493670886076,-26.1916965658637,125.190839694657
"2021-01-08",5.30888030888031,5.42635658914729,52.4390243902439,59.4005494624146,14.6825396825397,92.8783382789317,-8.36431226765799,221.311475409836,3.07692307692308,289.705882352941,-12.6666666666667,13.6,105.470737913486,-47.3011817310763,91.4285714285714,5.54016620498615,-15.7894736842105,-31.6622691292876,-15.3005464480874,-14.6179401993355,103.75,-58.5399449035813,27.8145695364238,55.0218340611354,3.29411764705882,1.54320987654321,-9.62025316455696,28.6496350364964,-25.6476683937824,131.372549019608
"2021-01-11",4.32220039292731,9.31174089068826,52.6479750778816,50.1272201218103,17.7606177606178,85.459940652819,-13.0198915009042,210.416666666667,4.83870967741935,227.319587628866,-7.43243243243243,9.09090909090909,108.010335917313,-46.739832149774,93.75,5.24861878453039,-15.7894736842105,-32.2077922077922,-14.2857142857143,-13.2890365448505,119.642857142857,-57.5842696629214,28.6666666666667,86.0262008733624,8.13953488372093,4.3343653250774,-7.45501285347044,34.0328467153285,-26.0020554984584,127.799227799228
"2021-01-12",3.04518664047151,5.49019607843137,52.1739130434783,46.0395943321181,13.4615384615385,92.7083333333333,-7.08812260536398,209.844559585492,7.56302521008403,228.947368421053,-5.11945392491468,11.9047619047619,111.387434554974,-47.6575121163166,89.5238095238095,4.14364640883978,-15.7894736842105,-32.8165374677003,-16.3934426229508,-13.2890365448505,130.625,-58.3102493074792,32.6388888888889,116.525423728814,9.51276102088167,2.1671826625387,-8.35509138381201,30.1818181818182,-27.6985743380855,114.545454545455
"2021-01-13",2.94695481335953,5.09803921568627,66.7701863354037,45.4207864013911,16.5384615384615,97.9166666666667,-7.66283524904215,204.663212435233,7.98319327731092,230.263157894737,-5.46075085324232,9.92063492063492,119.895287958115,-46.4297253634895,92.3809523809524,3.03867403314917,-16.3157894736842,-32.5581395348837,-13.1147540983607,-9.96677740863787,137.5,-58.3102493074792,31.25,120.338983050847,11.1368909512761,2.1671826625387,-9.13838120104439,29.4545454545455,-28.4623217922607,131.818181818182
"2021-01-14",3.33988212180747,5.49019607843137,74.2236024844721,43.5643474466257,15,96.4285714285714,-8.62068965517241,198.445595854922,11.7647058823529,222.368421052632,-6.48464163822526,11.1111111111111,119.895287958115,-47.2697899838449,93.3333333333333,3.31491712707182,-16.4473684210526,-33.3333333333333,-8.7431693989071,-9.96677740863787,138.125,-58.8642659279778,31.25,121.610169491525,10.6728538283063,2.1671826625387,-8.61618798955614,27.6363636363636,-28.7169042769857,125.454545454545
"2021-01-15",0.963391136801541,4.296875,69.4006309148265,41.3580342100067,13.2295719844358,96.5875370919881,-6.82261208576998,200.534759358289,9.95850622406639,226.923076923077,-8.50340136054422,8.23529411764706,124.476439790576,-48.6792452830189,93.7799043062201,3.59116022099448,-15.7894736842105,-34.4559585492228,-11.9565217391304,-13.4868421052632,122.352941176471,-60.5405405405405,28.9655172413793,106.35593220339,5.28735632183908,0.309597523219814,-9.13838120104439,26.3396911898274,-28.7909836065574,126.937269372694
